,date,title,summary
1772,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1773,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1774,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1775,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1776,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1777,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1778,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1779,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1780,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1781,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1782,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1783,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1784,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1785,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1786,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1787,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1788,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1789,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1790,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1791,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1792,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1793,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1794,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1795,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1796,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1797,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1798,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1799,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1800,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1801,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1802,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1803,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1804,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1805,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1806,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1807,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1808,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1809,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1810,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1811,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1812,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1813,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1814,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1815,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1816,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1817,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1818,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1819,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1820,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1821,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1822,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1823,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1824,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1825,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1826,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1827,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1828,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1829,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1830,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1831,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1832,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1833,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1834,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1835,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1836,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1837,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1838,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1839,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1840,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1841,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1842,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1843,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
1844,2018.09.13.,이란 제재 앞두고 브렌트유 4개월만에 80弗 돌파,글로벌 석유 공급량이 줄어들 기미가 보이고 있는 가운데 북해산 브렌트유가 5월 이후 처음으로 배럴당 80달러를 넘어섰다. 12일(현지시간) 런던 선물시장에서 브렌트유는 1.4% 오르면서 11월 인도분이 한때 80....
1845,2018.09.13.,브렌트유 넉 달 만에 80弗 터치,12일(현지시간) 런던선물거래소(ICE)에서 거래되는 북해산 브렌트유 11월물 가격은 장중 배럴당 80.03달러를... 파이낸셜타임스는 “최근 국제 유가 급등은 향후 미국의 원유 생산량이 시장 전망보다 완만하게 증가할...
1846,2018.09.13.,초강력 허리케인 美 덮치자 유가 `화들짝`…브렌트유 80弗,헤지펀드들이 이란에 대한 제재로 유가 상승에 베팅하고 있는 점도 유가를 끌어올리는 요인이다. ICE선물거래소에 따르면 브렌트유 선물·옵션에 대한 순매수 포지션이 지난 4일 기준 주간 단위로 비교했을 때 전주...
1847,2018.09.15.,"[커버스토리]다시, 술 익는 마을에 볕이 들까","대구 달성의 ‘하향주’는 신라 선덕왕 때부터 달성군 유가면 일대 마을 토속주로 전해지며, 조선시대에는... 최근 문재인 대통령이 아베 신조 일본 총리에게 선물한 것도 백련막걸리다. 김 회장이 신평양조장의 대표..."
1848,2018.09.18.,"""거래시간 연장이 투기시장화 부추겨…거래는 오히려 줄어""","주가 지수 선물과 옵션의 거래량이 각각 27%, 16%씩 증가했다고 한다. 이에 대해 권오현 거래소 유가증권시장본부장보는 ""거래시간 연장은 투자자 편의를 제고하고 글로벌 거래소로 성장하는 데에 발판을 마련한..."
1849,2018.09.20.,추석 선물용 직구템 '성수품 특수'…랍스타 등 신선·의약품도 척척,"박근형 대한항공 인천화물운송지점 수출입화물팀 차장은 ""추석 명절을 앞두고 선물용으로 해외 직구... 공급(7.8%)이 수요(6.4%) 증가폭 이상으로 커진데다 고유가에 따른 비용 부담도 심화되고 있다. 미중간 무역전쟁도..."
1850,2018.09.12.,"[국제]미 뉴욕법원, ICO 사기에 증권법 적용 ""규제 힘 실린다""",현재 암호화폐 주창자들은 ICO 단계에서 토큰을 유가증권으로 간주하고 규제하는 미 증권거래위원회(SEC)... 지난 3월 브루클린의 연방판사는 암호화폐가 미국 상품선물거래위원회(CFTC)에 의해 상품으로 규제될 수 있다고...
1851,2018.09.12.,"주식 거래시간 연장 2년 ""원상복귀해라"" vs ""유지할 것""(종합)","김호열 증권업종본부장은 “3시 반에 거래가 종료된 후 입출금, 결제대금 정산, 유가증권 결제 등에 시간이... 주식선물옵션 등의 파생시장 정보는 오후 6시10분으로 늦어졌다. 그 만큼 관련 부수 업무들도 늦어진다. 김..."
1852,2018.09.12.,"[허리케인 플로렌스 美상륙 임박]""최고등급 괴물 덮친다""···동부 150만명 ...",원유 수급 우려 속에 이날 국제유가는 2% 이상 급등했다. 뉴욕상업거래소에서 10월 인도분 서부텍사스산원유(WTI)는 전날보다 배럴당 2.5% 오른 69.25달러에 거래를 마쳤으며 런던 선물거래소(ICE)의 11월물 브렌트유도 2....
1853,2018.09.12.,내우외환에 시달리는 거래소,없어 '돈육선물' 등 파생시장은 개점휴업 ETF 추종지수 독점권 고집 일부 증권사 '발동동' 구르기도... 유가증권 및 코스닥시장 대표 종목을 섞어 KRX300지수를 개발해 지난 2월부터 적용한 게 대표적이다. 하지만 이 지수를...
